ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45942,23:40,45986,14:02,10223611,กรมทางหลวง,ทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,11.45,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.91011174,99.00076792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45942,23:40,46002,15:42,10239598,กรมทางหลวง,ทางหลวง,117,เนินสว่าง - หนองนา,100.3,พิจิตร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.5979758,100.1473276,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45942,23:52,45952,10:38,10176000,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,27.1,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.66681961,100.8485565,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,0:05,45986,10:56,10223603,กรมทางหลวง,ทางหลวง,3372,สามโก้ - สีบัวทอง,32.62,อ่างทอง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.67728324,100.2643982,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,1:30,45988,11:18,10209642,กรมทางหลวง,ทางหลวง,2109,คำแก่นคูน - เขื่อนอุบลรัตน์,10.5,ขอนแก่น,รถปิคอัพบรรทุก 4 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.68207646,102.7073313,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,2:20,46002,15:44,10241125,กรมทางหลวง,ทางหลวง,12,พิษณุโลก - ร้องโพธิ์,233.55,พิษณุโลก,รถจักรยานยนต์,,หลับใน,ชนท้าย,แจ่มใส,16.82005815,100.2797042,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4
2025,45943,2:22,45947,14:27,10173326,กรมทางหลวง,ทางหลวง,4,วังยาว - หนองหมู,237.3,ประจวบคีรีขันธ์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,12.41825598,99.92470457,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
2025,45943,2:30,45960,9:41,10180554,กรมทางหลวง,ทางหลวง,305,คลอง14 - องครักษ์,34.9,นครนายก,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.08699203,100.9223405,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025,45943,3:00,45992,9:43,10239832,กรมทางหลวง,ทางหลวง,2076,หนองฮู - ส้มป่อยน้อย,36.734,ศรีสะเกษ,รถบรรทุก 6 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.27556545,103.9990436,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45943,3:15,45988,13:50,10209786,กรมทางหลวง,ทางหลวง,12,ร่องแซง - หนองแก,468.08,ขอนแก่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.55673331,102.0735651,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,3:30,45950,15:22,10174773,กรมทางหลวง,ทางหลวง,4,หนองหมู - ห้วยยาง,300.69,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,11.8934541,99.79123771,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,3:30,45981,11:07,10223480,กรมทางหลวง,ทางหลวง,22,สว่างแดนดิน - สูงเนิน,101.6,สกลนคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.40403961,103.6695005,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,4:00,45992,20:49,10236384,กรมทางหลวง,ทางหลวง,2077,ลำดวน - สังขะ,25.88,สุรินทร์,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.72171034,103.6712631,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45943,4:20,45966,15:46,10219926,กรมทางหลวง,ทางหลวง,401,บางกุ้ง - เขาหัวช้าง,171.2,สุราษฎร์ธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.15774906,99.4412388,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,4:40,46002,13:26,10237799,กรมทางหลวง,ทางหลวง,21,หัวนา - สักหลง,246.7,เพชรบูรณ์,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.63169829,101.161003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45943,5:10,45988,13:41,10209774,กรมทางหลวง,ทางหลวง,4,หลุมดิน - ห้วยชินสีห์,107.934,ราชบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.49234318,99.79448481,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2025,45943,5:19,45959,15:10,10179855,กรมทางหลวง,ทางหลวง,4,หนองบ้วย - ห้วยทรายใต้,183.5,เพชรบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.84551581,99.92822734,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2025,45943,6:42,45952,14:46,10176439,กรมทางหลวง,ทางหลวง,7,ตะเคียนเตี้ย - พลา,125.9,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,ชนท้าย,แจ่มใส,12.90191687,100.9561707,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,7:00,45958,15:01,10179371,กรมทางหลวง,ทางหลวง,357,ถนนวงแหวนรอบเมืองสุพรรณบุรี,11.05,สุพรรณบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.49164862,100.0450779,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45943,7:30,45958,9:00,10179023,กรมทางหลวง,ทางหลวง,3319,บันไดสามขั้น - ทัพทัน,23.775,อุทัยธานี,รถปิคอัพบรรทุก 4 ล้อ,,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,15.46675723,99.8945269,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,9:00,45968,9:56,10220424,กรมทางหลวง,ทางหลวง,31,งามวงศ์วาน - ดอนเมือง,20.55,กรุงเทพมหานคร,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ระยะการมองเห็นไม่เพียงพอ,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.89337842,100.5867544,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45943,9:40,46009,13:56,10238162,กรมทางหลวง,ทางหลวง,2271,ปากน้ำ - เฉลียงลับ,9.624,เพชรบูรณ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.39596258,101.2599818,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,10:28,45958,13:54,10179307,กรมทางหลวง,ทางหลวง,3038,ดอนเจดีย์ - ศรีประจันต์,5.6,สุพรรณบุรี,รถสามล้อเครื่อง,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.60508205,100.0676139,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,10:30,45995,14:14,10242772,กรมทางหลวง,ทางหลวง,21,หนองไผ่ - นาเฉลียง,172.4,เพชรบูรณ์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,หลับใน,ชนท้าย,ฝนตก,16.04770291,101.080302,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
2025,45943,10:56,45952,14:32,10176406,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,37.2,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.61724585,100.9257397,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2025,45943,11:00,45989,9:11,10210331,กรมทางหลวง,ทางหลวง,2054,ลาดใหญ่ - ช่องสามหมอ,32.635,ชัยภูมิ,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.04977386,102.273496,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45943,11:20,45945,9:19,10170832,กรมทางหลวง,ทางหลวง,3251,คูพัฒนา - ชัณสูตร,22.863,สิงห์บุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.90444466,100.1933156,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,11:55,45992,14:02,10236097,กรมทางหลวง,ทางหลวง,317,เขาแหลม - สระแก้ว,126.25,สระแก้ว,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางโค้ง,,13.63197779,102.1119051,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,12:00,45992,9:29,10235553,กรมทางหลวง,ทางหลวง,3079,ศรีมหาโพธิ - พญาจ่าย,44.2,ปราจีนบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,13.79999327,101.6274109,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,3
2025,45943,12:30,45992,21:06,10236422,กรมทางหลวง,ทางหลวง,2076,ท่าตูม - หนองฮู,22.93,สุรินทร์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.31736942,103.8907471,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,12:34,45943,15:06,10170032,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,27.3,สมุทรปราการ,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66583835,100.8500773,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,13:50,45943,15:42,10170035,กรมทางหลวง,ทางหลวง,7,หนองข้างคอก - ตะเคียนเตี้ย,91.7,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,ฝนตก,13.19150692,100.9989613,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,14:00,45945,10:15,10170887,กรมทางหลวง,ทางหลวง,322,อู่ยา - ดอนเจดีย์,15.1,สุพรรณบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.56489296,99.99339044,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,14:15,45994,11:05,10235847,กรมทางหลวง,ทางหลวง,304,สี่แยกกบินทร์บุรี - วังน้ำเขียว,208.8,ปราจีนบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,14.29995031,101.8778693,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,14:30,45989,10:19,10210421,กรมทางหลวง,ทางหลวง,11,หนองน้ำเขียว - ปางเคาะ,362.615,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,17.90616988,100.0658302,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,14:40,45959,6:26,10179642,กรมทางหลวง,ทางหลวง,344,หนองปรือ - คลองเขต,50.4,ชลบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,13.12864232,101.3567893,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,14:40,46000,10:30,10237462,กรมทางหลวง,ทางหลวง,103,แม่ยางฮ่อ - แม่ตีบ,38.6,แพร่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,,,18.56082803,100.0997975,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,15:00,45988,11:42,10209674,กรมทางหลวง,ทางหลวง,2,หินลาด - โนนสะอาด,365.5,ขอนแก่น,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.68700436,102.8046151,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45943,15:09,45944,13:56,10170360,กรมทางหลวงชนบท,ทางหลวงชนบท,ชน.4054,แยกทางหลวงหมายเลข 3183 (กม.ที่ 20+450) - แยกทางหลวงหมายเลข 3496 (กม.ที่ 27+400) (ตอน 12+000 - 44+604),20.45,ชัยนาท,รถปิคอัพโดยสาร,ทางสี่แยก,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,,แจ่มใส,15.064865,99.992128,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,3
2025,45943,15:34,45944,9:34,10170222,กรมทางหลวง,ทางหลวง,7,หนองข้างคอก - ตะเคียนเตี้ย,100.9,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.11003756,100.9866701,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,15:40,45989,9:35,10210361,กรมทางหลวง,ทางหลวง,11,หนองน้ำเขียว - ปางเคาะ,362.025,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,17.90882423,100.0656706,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,15:47,45952,15:01,10176467,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,73.9,ชลบุรี,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.33925091,101.0243793,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,45943,16:52,46013,10:32,10238340,กรมทางหลวง,ทางหลวง,105,แม่สอด - ห้วยบง,2.03,ตาก,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.73958513,98.57464219,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,16:53,45954,6:14,10177630,กรมทางหลวง,ทางหลวง,9,แขวงรามอินทรา - บางพลี,55,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,13.72630922,100.7018436,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2025,45943,17:00,45981,10:14,10222743,กรมทางหลวง,ทางหลวง,211,หนองสองห้อง - ศรีเชียงใหม่,11.575,หนองคาย,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.74555071,102.6707856,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,17:29,45993,14:32,10240886,กรมทางหลวง,ทางหลวง,23,บ้านสวน - เขื่องใน,225.88,อุบลราชธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.50582823,104.4658788,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,17:52,45954,6:08,10177627,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,43.7,กรุงเทพมหานคร,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,13.82336875,100.6743295,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
2025,45943,18:00,45994,10:06,10235631,กรมทางหลวง,ทางหลวง,2,มวกเหล็ก - บ่อทอง,40.65,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,14.63574856,101.2507443,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,18:11,45947,13:12,10173239,กรมทางหลวงชนบท,ทางหลวงชนบท,นศ.4037,แยกทางหลวงหมายเลข 4013 (กม.ที่ 2+500) - บ้านศาลาบางปู,1.9,นครศรีธรรมราช,รถจักรยานยนต์,ทางสามแยก (T),ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,8.409892,99.988652,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2025,45943,18:15,45952,15:06,10176470,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,63.2,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.43140391,101.0463707,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,18:20,45960,9:41,10180541,กรมทางหลวง,ทางหลวง,305,คลอง14 - องครักษ์,36.4,นครนายก,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,14.09157171,100.9351082,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45943,18:36,45966,16:19,10219779,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,2.65,กรุงเทพมหานคร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,เลี้ยว/ถอยชน,แจ่มใส,13.78101925,100.4467602,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,18:51,45954,6:13,10177629,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,35.2,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.626986,100.9105477,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,19:00,45989,21:05,10210895,กรมทางหลวง,ทางหลวง,2239,บ้านต้อง - ศรีธาตุ,23.3,อุดรธานี,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,17.20677642,103.2483123,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2025,45943,19:12,45952,15:04,10176465,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,51,ฉะเชิงเทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.53088857,101.0158271,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,19:39,45975,12:17,10194299,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E001S002|I,บางนา-ท่าเรือ,14.6,กรุงเทพมหานคร,,ทางร่วม,,ชนด้านข้าง,แจ่มใส,,,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2025,45943,20:57,45954,6:11,10177628,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,12.7,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,13.72989972,100.7563019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,21:00,45995,13:44,10235839,กรมทางหลวง,ทางหลวง,404,ตรัง - บ้านนา,18.188,ตรัง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),,7.393191099,99.66136818,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45943,21:34,46029,15:16,10262279,กรมทางหลวง,ทางหลวง,311,แยกวัดสนามไชย - วัดกระดังงา,19.815,ลพบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.82809247,100.4802355,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45943,22:20,45951,6:38,10175021,กรมทางหลวง,ทางหลวง,6,พญาเย็น - นครราชสีมา,185.6,นครราชสีมา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.99407828,101.9615592,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45943,23:30,46000,10:41,10242522,กรมทางหลวง,ทางหลวง,129,ทางเลี่ยงเมืองแพร่,5.34,แพร่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.13981008,100.1699485,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
