ปีที่เกิดเหตุ,วันที่เกิดเหตุ,agency,province,presumed_cause,weather,latitude,longitude,deaths,serious_injuries,minor_injuries,total_injuries,hour,year,month,day,dayofweek,is_weekend,time_period,severity_level,is_new_year,is_songkran,is_dangerouse_7days,day_type,tambon
2026,2026-01-01,กรมทางหลวง,สงขลา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,6.935240083,100.7057677,0,0,1,1,7,2026,1,1,3,0,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ป่าชิง
2026,2026-01-01,กรมทางหลวง,อุดรธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.24405481,102.6023899,0,0,1,1,7,2026,1,1,3,0,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,หมากหญ้า
2026,2026-01-01,กรมทางหลวงชนบท,อ่างทอง,เปลี่ยนช่องทางกะทันหัน,แจ่มใส,14.672238,100.359736,0,1,0,1,7,2026,1,1,3,0,เช้ามืด (04:00 - 07:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),1,0,1,new_year,ทางพระ
2026,2026-01-01,กรมทางหลวง,ตรัง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,7.753280262,99.62268233,0,0,0,0,7,2026,1,1,3,0,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ปากคม
2026,2026-01-01,กรมทางหลวง,เชียงใหม่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.26277638,98.18760663,0,0,1,1,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,บ้านทับ
2026,2026-01-01,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.79758032,100.5609388,0,1,0,1,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),1,0,1,new_year,ลาดยาว
2026,2026-01-01,กรมทางหลวง,พิษณุโลก,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,17.10898266,100.8260753,0,0,2,2,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,นครไทย
2026,2026-01-01,กรมทางหลวง,อุดรธานี,หลับใน,แจ่มใส,17.42523176,102.4720502,0,0,5,5,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ขอนยูง
2026,2026-01-01,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.39447989,101.8648659,0,0,0,0,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ไทยสามัคคี
2026,2026-01-01,กรมทางหลวง,ชลบุรี,ยางเสื่อมสภาพ/ยางแตก,แจ่มใส,13.49604633,101.045322,0,0,0,0,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,บางนาง
2026,2026-01-01,กรมทางหลวงชนบท,พะเยา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,19.420537,100.419427,0,0,1,1,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,แม่ลาว
2026,2026-01-01,กรมทางหลวง,บึงกาฬ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.34415491,103.6394711,1,0,0,0,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),1,0,1,new_year,บึงกาฬ
2026,2026-01-01,กรมทางหลวงชนบท,สกลนคร,เมาสุรา,แจ่มใส,17.153213,104.338022,0,0,1,1,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,เชียงสือ
2026,2026-01-01,กรมทางหลวง,เชียงราย,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,20.42389169,99.8767837,0,0,2,2,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,เวียงพางคำ
2026,2026-01-01,กรมทางหลวงชนบท,ระยอง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,12.858834,101.114475,3,0,0,0,8,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),1,0,1,new_year,มะขามคู่
2026,2026-01-01,กรมทางหลวง,ตรัง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,7.551553634,99.54075828,1,0,0,0,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),1,0,1,new_year,นาโต๊ะหมิง
2026,2026-01-01,กรมทางหลวงชนบท,ประจวบคีรีขันธ์,หลับใน,แจ่มใส,12.042586,99.905179,0,0,1,1,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,บ่อนอก
2026,2026-01-01,กรมทางหลวง,นครราชสีมา,มีกองวัสดุ/สิ่งกีดขวาง,แจ่มใส,14.66522152,101.4570907,0,1,0,1,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),1,0,1,new_year,ขนงพระ
2026,2026-01-01,กรมทางหลวง,พิษณุโลก,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,16.843152,100.231037,0,1,0,1,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),1,0,1,new_year,พลายชุมพล
2026,2026-01-01,กรมทางหลวง,สุพรรณบุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,14.772751,99.75825418,0,0,1,1,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,หนองขาม
2026,2026-01-01,กรมทางหลวง,ชลบุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,12.9450474,100.9048914,0,0,3,3,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,นาเกลือ
2026,2026-01-01,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.8396694,101.6058473,0,0,0,0,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ลาดบัวขาว
2026,2026-01-01,กรมทางหลวง,ชลบุรี,หลับใน,แจ่มใส,12.9223446,101.0325119,1,0,0,0,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),1,0,1,new_year,เขาไม้แก้ว
2026,2026-01-01,กรมทางหลวง,เลย,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.63073145,101.703638,0,0,1,1,9,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ศรีสองรัก
2026,2026-01-01,กรมทางหลวง,อุบลราชธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.45902893,104.9595626,1,0,0,0,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),1,0,1,new_year,เหล่าเสือโก้ก
2026,2026-01-01,กรมทางหลวง,ปทุมธานี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,13.93217719,100.6522509,0,2,0,2,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),1,0,1,new_year,คูคต
2026,2026-01-01,กรมทางหลวง,สุราษฎร์ธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,8.721605289,99.33384932,0,0,0,0,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,พรุพี
2026,2026-01-01,กรมทางหลวงชนบท,บึงกาฬ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.260197,103.546958,0,0,1,1,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,นาสวรรค์
2026,2026-01-01,กรมทางหลวง,ลพบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.03697258,100.5338797,0,0,1,1,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,สนามแจง
2026,2026-01-01,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.72948804,100.7399431,0,0,0,0,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,คลองสามประเวศ
2026,2026-01-01,กรมทางหลวง,ฉะเชิงเทรา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.5096435,101.0339735,0,0,0,0,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,เขาดิน
2026,2026-01-01,กรมทางหลวง,นครปฐม,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.02496363,99.99205336,1,0,0,0,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),1,0,1,new_year,กำแพงแสน
2026,2026-01-01,กรมทางหลวง,แพร่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.17638135,100.0658195,0,0,3,3,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,ป่าแมต
2026,2026-01-01,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.72949325,100.7399511,0,0,1,1,10,2026,1,1,3,0,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),1,0,1,new_year,คลองสามประเวศ
