ปีที่เกิดเหตุ,หน่วยงาน,สายทาง,ก.ม.,จังหวัด,บริเวณที่เกิดเหตุ/ลักษณะทาง,มูลเหตุสันนิษฐาน,ลักษณะการเกิดอุบัติเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,จำนวนรถที่เกิดเหตุ(รวมคันที่1),จำนวนที่เกิดเหตุทั้งหมด(รวมคนเดินเท้า),รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,รถบรรทุกมากกว่า6ล้อไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ(รถพ่วง),อื่นๆ,จำนวนผู้เสียชีวิต,จำนวนผู้บาดเจ็บสาหัส,จำนวนผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,ชั่วโมง,time_period,year,month,day,is_weekend,is_new_year,is_songkran,day_type,subdistrict_code
2026,กรมทางหลวง,ปางมะโอ - ป่าขาม,424.75,ลำปาง,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,18.07417638,99.66219063,1,1,1,0,0,0,0,0,1,1,10,เช้า (08:00 - 11:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองยอ - อุบลราชธานี,563.95,อุบลราชธานี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.41380419,104.7908358,1,1,0,0,0,1,0,0,0,0,11,เช้า (08:00 - 11:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,วังน้ำเขียว - ดอนขวาง,233.195,นครราชสีมา,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.4376349,101.8851444,1,1,0,0,1,0,0,0,1,1,11,เช้า (08:00 - 11:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,คลองหลวงแพ่ง - ฉะเชิงเทรา,66.51,ฉะเชิงเทรา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.71500843,101.0487056,1,1,1,0,0,0,0,0,1,1,11,เช้า (08:00 - 11:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,คลองยาง - นครนายก,108.31,นครนายก,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,14.30300005,101.0294645,2,2,0,0,0,0,1,0,0,0,12,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,มวกเหล็ก - บ่อทอง,64.4,นครราชสีมา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,14.67730741,101.4584712,3,3,1,0,0,0,0,0,0,0,13,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ศรีบุญเรือง - นากลาง,5.8,หนองบัวลำภู,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,16.9980513,102.2362836,2,2,0,0,0,0,0,1,0,1,13,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองบัวลำภู - เขื่อนอุบลรัตน์,56.46,ขอนแก่น,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.7963847,102.6292469,1,1,0,0,0,1,0,0,0,0,14,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทุ่งสง - ร่อนพิบูลย์,309.273,นครศรีธรรมราช,ทางโค้งกว้าง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.142206161,99.7726328,1,1,0,0,0,0,0,0,0,0,14,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,สะพานพุแค - แยกมะนาวหวาน,20.7,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.84245777,100.9101354,2,2,0,1,0,0,0,0,0,0,14,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,8.134,กรุงเทพมหานคร,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78453076,100.3967236,2,2,1,0,0,0,0,0,0,0,15,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ไม้เสียบ - สี่แยกโพธิ์ทอง,359.75,พัทลุง,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.790214652,99.96032089,1,1,0,0,1,0,0,0,0,0,15,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ช่องสำราญ - คำปิง,146.02,ชัยภูมิ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.41081158,101.6481822,1,1,1,0,0,0,0,0,1,1,15,บ่าย (12:00 - 15:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,แยกภาคเหนือ - ขุนตาน,493.3,ลำปาง,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.373893,99.234552,1,1,0,1,0,0,0,0,1,1,16,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทุ่งคอก - วังขอน,68.9,สุพรรณบุรี,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.33880493,99.86580998,1,1,0,0,1,0,0,0,1,1,16,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ตาวตาด - ตาดกลอย,54.65,เพชรบูรณ์,ทางโค้งกว้าง+ที่ลาดชัน,ถนนลื่น,,ฝนตก,17.06829637,101.4705715,1,1,0,0,0,0,0,0,2,2,16,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองข้างคอก - ตะเคียนเตี้ย,87.2,ชลบุรี,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,13.2305878,101.0006377,2,2,0,0,1,0,0,0,0,0,16,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ฉะเชิงเทรา - เสม็ดเหนือ,85.585,ฉะเชิงเทรา,ทางตรง+ไม่มีความลาดชัน,ไม่ให้สัญญาณชะลอ/เลี้ยว,ชนท้าย,แจ่มใส,13.66760019,101.1887947,2,2,0,0,0,0,0,1,0,1,17,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,หัวโท - ล้องอ้อ,117.8,เชียงใหม่,ทางโค้งกว้าง+ไม่มีความลาดชัน,บรรทุกเกินอัตรา,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,19.63324634,99.1268897,1,1,0,0,0,0,0,0,0,0,17,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,แม่จา - รินหลวง,34.9,เชียงใหม่,ทางโค้งหักศอก+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,19.51504723,98.75038236,1,1,0,0,0,0,0,0,0,0,17,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองกุลา - พิษณุโลก,47.45,พิษณุโลก,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถย้อนศร,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.69804323,100.0214668,2,2,0,0,0,0,0,2,0,2,17,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,แขวงคลองสองต้นนุ่น - พิมพา,10.8,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.7294698,100.7390311,2,2,0,0,1,0,0,0,0,0,17,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,นครศรีธรรมราช - เสาธง,5.25,นครศรีธรรมราช,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.356963477,99.93552219,2,2,1,0,0,0,0,1,0,1,17,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,10.87,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78679706,100.3721331,2,2,2,0,0,0,0,0,0,0,18,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,สวนป่า - สะพานพญาวัด,311.2,น่าน,ทางตรง+ที่ลาดชัน,ระบบไฟฟ้าของยานพาหนะขัดข้อง,อื่นๆ,แจ่มใส,18.47785375,100.5054496,1,1,0,0,0,0,0,0,0,0,18,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ม่วงค่อม - คลองกระจัง,60.0,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.13878071,101.0446326,1,1,1,0,0,0,0,0,0,0,18,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,แขวงคลองสองต้นนุ่น - พิมพา,10.6,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.72921966,100.7372126,4,4,4,0,0,0,0,0,0,0,18,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,แปลงยาว - สี่แยกนาน้อย,111.93,ฉะเชิงเทรา,ทางตรง+ไม่มีความลาดชัน,ขับรถไม่เปิดไฟ/ไม่ใช้แสงสว่างตามกำหนด,ชนท้าย,แจ่มใส,13.59001833,101.2939728,2,2,0,0,0,0,0,0,3,3,19,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,บ้านสิ้ว - โพธิ์ทอง,324.3,จันทบุรี,,ขับรถเร็วเกินอัตรากำหนด,ชนเป็นมุมบริเวณทางแยก,แจ่มใส,12.6660811,102.0920098,3,3,0,0,0,0,1,1,0,1,19,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ผานกเค้า - หลักร้อยหกสิบ,273.733,เลย,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,16.89824702,101.9134712,2,2,0,0,0,1,1,0,0,0,19,เย็น (16:00 - 19:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,เบญจม - จังหูน,20.86,นครศรีธรรมราช,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.377663363,99.92184476,2,2,0,0,0,0,0,1,0,1,20,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,กลางน้อย - ย้อมพัฒนา,373.625,นครพนม,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.93404693,104.6879588,1,1,0,0,0,0,0,0,0,0,21,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 3250 (กม.ที่ 1+550) - บ้านลาด,2.88,สระบุรี,ทางสามแยก (Y),ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,14.369626,100.850174,2,2,1,0,0,0,1,0,0,0,22,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ยุโป - ท่าสาป,35.5,ยะลา,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.554490005,101.2612465,1,1,1,0,0,0,0,0,0,0,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,สวนมะเดื่อ - แยกท่ามะนาว,32.9,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.17567168,101.1691504,1,1,0,0,0,0,0,0,0,0,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,แยกการช่าง - เชิงบันไดเขาพระวิหาร,64.25,ศรีสะเกษ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,14.63485994,104.6473865,1,1,1,0,0,0,0,0,1,1,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ย้อมพัฒนา - นาโพธิ์,423.5,มุกดาหาร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.5289849,104.6928981,1,1,0,0,0,0,0,0,0,0,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,โคกมน - กกกะทอน,21.325,เพชรบูรณ์,,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,16.77104287,101.6695552,1,1,0,0,0,0,0,0,1,1,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทับไทร - เทพนิมิต,3.4,จันทบุรี,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,12.91383867,102.2912443,1,1,0,0,0,0,0,0,0,0,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,กันทรลักษ์ - กันทรารมย์,32.175,ศรีสะเกษ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.91942431,104.6422572,1,1,0,0,0,0,0,0,0,0,23,กลางคืน (20:00 - 23:59),2026,6,30,0,0,0,normal_day,000000
2026,กรมทางหลวง,หล่มสัก - สักหลง,9.9,เพชรบูรณ์,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.79583134,101.2398572,1,1,0,0,0,0,0,0,1,1,0,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ชะอำ - วังโบสถ์,18.5,เพชรบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.66217309,99.87606733,1,1,0,0,1,0,1,0,0,0,0,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทางเลี่ยงเมืองนครพนม,5.6,นครพนม,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.40667103,104.7619542,1,1,0,0,0,0,0,0,1,1,0,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,น้ำดิบ - คุยประดู่,31.82,กำแพงเพชร,ทางตรง+ไม่มีความลาดชัน,เมาสุรา,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.6791063,99.61334422,1,1,0,0,0,0,0,0,1,1,1,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,มหาสารคาม - หนองขอน,2.125,มหาสารคาม,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.20812365,103.2850564,1,1,0,0,0,0,0,0,0,0,1,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,วังหิน - หนองนางดำ,33.865,นครราชสีมา,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.35052181,102.7438985,1,1,0,0,0,0,0,0,1,1,3,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ตราด - แหลมงอบ,7.4,ตราด,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.20961121,102.4887514,1,1,1,0,0,0,0,0,1,1,3,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ห้วยสีดา - ลำน้ำพาน,624.824,กาฬสินธุ์,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.41019277,103.454745,1,1,0,0,0,0,0,0,0,0,3,ดึก (00:00 - 03:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,เสียบญวณ - กระบุรี,501.3,ชุมพร,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,10.50340247,98.98428842,1,1,1,0,0,0,0,0,0,0,4,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ศรีสะเกษ - ภูเงิน,46.3,ศรีสะเกษ,ทางตรง+ไม่มีความลาดชัน,แสงสว่างไม่เพียงพอ,,ฝนตก,14.74154859,104.5317648,1,1,0,0,0,0,0,0,0,0,4,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทางต่างระดับมาบประชัน - พัทยา,2.5,ชลบุรี,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,,แจ่มใส,12.94990651,100.9364659,1,1,0,0,0,0,0,0,0,0,5,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,กันทรลักษ์ - กันทรารมย์,44.15,ศรีสะเกษ,ทางตรง+ไม่มีความลาดชัน,มีกองวัสดุ/สิ่งกีดขวาง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.02226138,104.6347426,1,1,0,0,0,0,0,0,0,0,5,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,สวนสมบูรณ์ - เกาะมุกข์,108.1,สุราษฎร์ธานี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.587521236,99.12833008,1,1,0,0,1,0,0,0,0,0,5,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดอยนางแก้ว - แม่สรวย,55.15,เชียงราย,ทางโค้งกว้าง+ที่ลาดชัน,ถนนลื่น,ชนสิ่งกีดขวาง (บนผิวจราจร),ฝนตก,19.0777453,99.39534597,1,1,0,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,พังลา - จุดผ่านแดนถาวรสะเดา(เขตแดนไทย/มาเลเซีย),1285.5,สงขลา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.738649273,100.4509896,1,1,0,0,0,0,1,0,0,0,6,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,บ้านใน - บ้านโฉ,14.05,สุราษฎร์ธานี,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,9.255298346,99.70350845,1,1,1,0,0,0,0,0,0,0,7,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,1.5,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73853961,100.6550069,2,2,1,0,0,0,0,0,0,0,7,เช้ามืด (04:00 - 07:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,สวนป่า - สะพานพญาวัด,363.675,น่าน,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,18.75522437,100.7591102,2,2,1,0,0,0,0,1,0,1,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ยโสธร - กุดชุม,16.0,ยโสธร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.92721764,104.2002328,1,1,1,0,0,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,นาอิน - ชัยมงคล,291.8,อุตรดิตถ์,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.40269173,100.2310991,1,1,0,1,0,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,3.478,กรุงเทพมหานคร,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,13.77965032,100.4396899,2,2,0,0,0,1,0,0,0,0,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ซอยสิบ - นาสาร,37.65,สุราษฎร์ธานี,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,8.832921846,99.37186087,1,1,0,0,0,0,0,0,2,2,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,กลางสะพานมิตรภาพที่แม่สอด(เขตแดนไทย/พม่า) - แม่ละเมา,19.125,ตาก,ทางโค้งกว้าง+ที่ลาดชัน,ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.77334489,98.65798274,1,1,0,0,0,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,เขาเพิ่ม - บ้านนา,38.805,นครนายก,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,14.26582736,101.0654225,1,1,0,0,1,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ปากท่อ - ท่าน้ำสมุทรสงคราม,12.0,สมุทรสงคราม,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,13.39177747,99.92647067,2,2,0,0,0,0,0,2,0,2,9,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,น้ำตก - กะปาง,58.1,ตรัง,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.991598204,99.67891643,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองหมู - ห้วยยาง,315.8,ประจวบคีรีขันธ์,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,11.75895731,99.76771206,2,2,1,0,0,0,1,0,2,2,9,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,นาโหนด - ห้วยทราย,1188.9,พัทลุง,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.416166935,100.0799319,1,1,0,0,0,0,2,0,0,0,9,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดอนแก้ว - ต้นพยอม,32.9,เชียงใหม่,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,18.86496704,98.95927414,2,2,0,1,0,0,1,0,1,1,10,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,บ้านหลุบ - นาไคร้,646.725,กาฬสินธุ์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.41165677,103.6498623,1,1,0,0,0,1,0,0,0,0,10,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,แบริ่ง - ท้ายบ้าน,31.3,สมุทรปราการ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.55510783,100.6136826,1,1,0,0,0,0,0,1,0,1,11,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,พญาเย็น - นครราชสีมา,185.793,นครราชสีมา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.99360674,101.9632182,2,2,2,0,0,0,0,0,0,0,11,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
2026,กรมทางหลวง,เสาธง - สวนผัก,22.915,นครศรีธรรมราช,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,ชนท้าย,ฝนตก,8.213356542,99.86747691,2,2,0,0,1,0,0,0,2,2,11,เช้า (08:00 - 11:59),2026,7,1,0,0,0,normal_day,000000
